Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Name,VIP_1.0
26.0,0.0,0.0,-0.015450262764267026,1358.0,0.0,Earth,Tany Carverson,0.0
32.0,679.0,138.0,-0.015475336135045065,359.0,0.0,Mars,Fes Buthe,0.0
19.0,0.0,180.0,-0.014703512373703705,0.0,886.0,Earth,Armen Fielsenders,0.0
50.0,171.0,537.0,-0.015439361298711356,0.0,3.0,Earth,Stelly Mcfaddenson,0.0
19.0,0.0,0.0,-0.014698061640925872,0.0,0.0,Earth,Anda Gibbsonton,0.0
44.0,0.0,2175.0,-0.015479696721267332,25.0,0.0,Europa,Alathim Dratembid,0.0
49.0,0.0,291.0,-0.015479696721267332,1320.0,2092.0,Europa,Sadirk Conpressen,0.0
30.0,4.0,92.0,-0.012767412091016908,2182.0,1210.0,Europa,Alkaida Quelfly,0.0
41.0,824.0,0.0,-0.015479696721267332,0.0,47.0,Earth,Dessie Crayeson,0.0
34.0,0.0,7492.0,-0.01545244305737816,1116.0,3.0,Europa,Okulam Trashifus,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Luxion Trashifus,0.0
22.0,0.0,305.0,-0.015318355031043432,250.0,134.0,Earth,Bobara Booness,0.0
29.0,0.0,17.0,-0.015479696721267332,0.0,7312.0,Europa,Krabius Irintious,0.0
32.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Sugars Minen,0.0
40.0,162.0,0.0,-0.013736552378915873,0.0,0.0,Mars,Tifet Minen,0.0
50.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Delody Dunnisey,0.0
31.0,0.0,0.0,-0.015479696721267332,267.0,507.0,Earth,Berta Merce,0.0
1.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Milyn Merce,0.0
30.0,42.0,2.0,-0.013773617361805148,1961.0,0.0,Earth,Janee Leton,0.0
26.0,4195.0,45.0,-0.015479696721267332,6298.0,438.0,Europa,Haldah Extraly,1.0
41.0,0.0,83.0,-0.015479696721267332,3817.0,1115.0,Europa,Grum Extraly,0.0
34.0,224.0,0.0,-0.014395000898478276,0.0,0.0,Mars,Burbix Bancy,0.0
14.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Caks Cooki,0.0
13.0,1.0,457.0,-0.015378313091599611,23.0,0.0,Earth,Stelly Logannon,0.0
16.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Walley Logannon,0.0
25.0,0.0,2386.0,-0.015479696721267332,417.0,425.0,Europa,Okulus Disheract,0.0
17.0,68.0,5.0,-0.015479696721267332,692.0,81.0,Earth,Francy Mejiamsey,0.0
41.0,1673.0,729.0,-0.015479696721267332,0.0,0.0,Earth,Des Heney,0.0
28.0,1431.0,0.0,-0.015437181005600223,3.0,0.0,Mars,Honjay Sto,0.0
3.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Stance Monsoney,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Lerome Monsoney,0.0
20.0,62.0,272.0,-0.013721290327137937,88.0,41.0,Earth,Gerly Monsoney,0.0
32.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Arl Hickson,0.0
59.0,0.0,179.0,-0.015234413746264781,6.0,304.0,Earth,Deany Alshipson,0.0
52.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Batares Siveduced,0.0
47.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Dyonif Motive,0.0
56.0,0.0,1213.0,-0.015477516428156198,3081.0,24.0,Europa,Chellus Amoutake,0.0
24.0,54.0,370.0,-0.014689340468481336,0.0,0.0,Mars,Mounch Curie,0.0
13.0,893.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Annah Carsoning,0.0
15.0,905.0,13.0,-0.015432820419377956,19.0,0.0,Earth,Elsane Carsoning,0.0
40.0,0.0,316.0,-0.015347788988043738,434.0,0.0,Earth,Ine Prestonard,0.0
30.0,710.0,29.0,-0.013715839594360103,3605.0,367.0,Earth,Meisa Obedaming,0.0
25.0,0.0,32.0,-0.015479696721267332,2095.0,692.0,Europa,Sadalm Ininal,0.0
10.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Cinst Wooes,0.0
28.0,794.0,0.0,-0.014810346736149262,0.0,0.0,Mars,Coats Mad,0.0
36.0,41.0,0.0,-0.011654372457783113,0.0,0.0,Mars,Rail Mad,0.0
12.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Regana Mccarveymon,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Kene Mccarveymon,0.0
33.0,0.0,26.0,-0.01540338646237765,0.0,678.0,Earth,Roydo Mccarveymon,0.0
42.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Brachir Steroot,0.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Evey Tranciams,0.0
20.0,775.0,3.0,-0.015479696721267332,30.0,0.0,Earth,Velyne Gibbsonton,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Dord Gibbsonton,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Eliana Coopelandez,0.0
19.0,33.0,1972.0,-0.015464434669489395,0.0,1.0,Earth,Len Coopelandez,0.0
13.0,1082.0,91.0,-0.01540992734171105,0.0,0.0,Mars,Appers Man,0.0
23.0,8.0,0.0,-0.015479696721267332,340.0,310.0,Earth,Ritey Gordanieves,0.0
44.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Racily Mcbriguez,0.0
36.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Achib Dischod,0.0
79.0,0.0,53.0,-0.015479696721267332,4.0,1568.0,Earth,Gory Mclardson,0.0
1.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jamela Mclardson,0.0
12.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Joandy Mclardson,0.0
8.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Berta Barnolderg,0.0
45.0,0.0,311.0,-0.015354329867377139,4.0,328.0,Earth,Delley Mclardson,0.0
10.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Sandie Mclardson,0.0
3.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Kariel Mclardson,0.0
37.0,24.0,1361.0,-0.015479696721267332,0.0,0.0,Earth,Dennya Harmontry,0.0
43.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Aldah Moring,0.0
38.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Marf Moring,0.0
33.0,4781.0,4132.0,-0.015479696721267332,4.0,39.0,Europa,Steron Pronfraked,0.0
25.0,13.0,3209.0,-0.015479696721267332,24.0,330.0,Europa,Edark Moring,0.0
42.0,0.0,3.0,-0.014724225158259477,50.0,0.0,Earth,Toniel Anthompson,0.0
35.0,0.0,1046.0,-0.015477516428156198,0.0,0.0,Earth,Eilace Brien,0.0
35.0,0.0,2301.0,-0.015479696721267332,302.0,728.0,Europa,Alcoran Balightal,0.0
30.0,0.0,2895.0,-0.015479696721267332,77.0,26.0,Europa,Bahamin Balightal,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Marrai Balightal,0.0
30.0,641.0,0.0,-0.015479696721267332,0.0,1.0,Earth,Andace Logannon,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Doria Wolferguson,0.0
13.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Pennie Foledges,0.0
32.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Atrino Unpasine,0.0
17.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Jihalla Diouselt,0.0
37.0,1181.0,797.0,-0.015479696721267332,2490.0,1.0,Europa,Taban Hoodjuded,1.0
49.0,0.0,300.0,-0.015479696721267332,1822.0,349.0,Europa,Suhaino Unpasine,0.0
53.0,0.0,1634.0,-0.015479696721267332,1.0,503.0,Europa,Weion Capplid,0.0
27.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Patoya Brooke,0.0
26.0,178.0,0.0,-0.014206405544365204,0.0,0.0,Mars,Spros Buche,0.0
50.0,2335.0,2.0,-0.015429549979711254,1.0,0.0,Mars,Crick Buche,0.0
17.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Sunkle Buche,0.0
22.0,0.0,0.0,-0.01449202394192373,0.0,2.0,Earth,Lina Savaraldez,0.0
8.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Coobix Apple,0.0
42.0,620.0,0.0,-0.01513303011659706,0.0,16.0,Mars,Gonut Apple,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Cats Apple,0.0
4.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Panbug Apple,0.0
27.0,465.0,0.0,-0.015396845583044248,2.0,883.0,Earth,Pies Gelle,0.0
15.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Almino Fantlaxed,0.0
38.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Cherrak Fantlaxed,0.0
51.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Hallah Ousious,0.0
26.0,766.0,0.0,-0.015321625470710133,1284.0,170.0,Mars,Sal Bara,0.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Tabdhib Cralinal,0.0
45.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Becruxa Cralinal,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Sandie Quinnerettt,0.0
21.0,0.0,1.0,-0.015479696721267332,660.0,0.0,Earth,Hughan Reenon,0.0
23.0,744.0,0.0,-0.015479696721267332,16.0,193.0,Earth,Sanda Blainson,0.0
24.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Boats Soun,0.0
20.0,0.0,50.0,-0.015425189393488987,1179.0,3.0,Earth,Gailya Burnerez,0.0
32.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Rancy Blancoy,0.0
22.0,0.0,0.0,-0.015478606574711765,1.0,785.0,Earth,Rayle Bradlerson,0.0
13.0,94.0,0.0,-0.015479696721267332,889.0,0.0,Earth,Gerry Bardsey,0.0
42.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Weaffs Datty,0.0
19.0,0.0,0.0,-0.015479696721267332,791.0,0.0,Earth,Chary Denashipson,0.0
24.0,372.0,0.0,-0.015478606574711765,0.0,3085.0,Mars,Cats Sutte,0.0
45.0,153.0,111.0,-0.015462254376378262,10.0,488.0,Earth,Arl Welles,0.0
35.0,91.0,1797.0,-0.015345608694932605,0.0,163.0,Earth,Jone Holton,0.0
16.0,444.0,0.0,-0.015478606574711765,231.0,84.0,Earth,Kylen Huntt,0.0
16.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Loria Huntt,0.0
43.0,49.0,20.0,-0.015479696721267332,0.0,1075.0,Earth,Cathya Leeves,0.0
31.0,0.0,8.0,-0.01331357551535592,0.0,0.0,Earth,Celis Chardsons,0.0
26.0,0.0,4853.0,-0.015479696721267332,150.0,50.0,Europa,Pent Derterval,0.0
22.0,1301.0,0.0,-0.014885566848483377,0.0,8.0,Mars,Frunch Watte,0.0
48.0,0.0,79.0,-0.015479696721267332,4.0,1366.0,Earth,Julion Sextones,0.0
20.0,557.0,164.0,-0.015478606574711765,0.0,0.0,Earth,Samie Halexandez,0.0
35.0,1400.0,0.0,-0.014406992510589512,0.0,0.0,Mars,Pebray Date,0.0
23.0,56.0,272.0,-0.01544154159182249,264.0,0.0,Earth,Trice Oneidson,0.0
28.0,478.0,0.0,-0.01525948711704282,0.0,36.0,Earth,Geneen Hinetthews,0.0
19.0,24.0,1.0,-0.015354329867377139,37.0,479.0,Earth,Candra Baldson,0.0
45.0,0.0,2570.0,-0.015479696721267332,1510.0,2777.0,Europa,Giedia Brugashed,0.0
16.0,41.0,0.0,-0.015479696721267332,1029.0,624.0,Earth,Helley Weissey,0.0
3.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jasony Rigginsen,0.0
60.0,0.0,0.0,-0.015479696721267332,690.0,0.0,Earth,Felice Rigginsen,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Muontak Susent,1.0
25.0,5.0,471.0,-0.015479696721267332,1.0,216.0,Earth,Andine Cofferson,0.0
37.0,867.0,6.0,-0.015479696721267332,0.0,0.0,Earth,Berta Barnolderg,0.0
51.0,29.0,0.0,-0.013529424533358165,2.0,0.0,Mars,Phams Sueke,0.0
29.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Vanard Booness,0.0
39.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Clow Blité,0.0
29.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Charly Hanghanson,0.0
27.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Mael Hanghanson,0.0
38.0,0.0,2016.0,-0.015479696721267332,4.0,0.0,Earth,Moniey Llobsoney,0.0
13.0,1601.0,1.0,-0.015479696721267332,1.0,0.0,Earth,Antony Barrisey,0.0
33.0,588.0,1.0,-0.015479696721267332,2.0,64.0,Earth,Derry Gaineyerson,0.0
45.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Holey Whiters,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jeanny Whiters,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Gracia Mayods,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Min Mayods,0.0
38.0,28.0,0.0,-0.015479696721267332,696.0,0.0,Earth,Dianya Mayods,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Stal Mayods,0.0
21.0,0.0,0.0,-0.01546988540226723,0.0,630.0,Earth,Allyny Swanardy,0.0
56.0,166.0,1006.0,-0.015479696721267332,1729.0,16.0,Europa,Hadaton Fuelrad,0.0
38.0,0.0,374.0,-0.015236594039375915,629.0,78.0,Europa,Errima Taptiritty,0.0
35.0,221.0,10.0,-0.015086153814707685,16.0,8.0,Mars,Widous Kinad,0.0
34.0,0.0,12.0,-0.014710053253037108,1.0,0.0,Earth,Ginia Pittson,0.0
15.0,4.0,0.0,-0.015479696721267332,697.0,43.0,Earth,Gerek Ricks,0.0
22.0,0.0,225.0,-0.015352149574266005,0.0,317.0,Earth,Byront Chardsonnon,0.0
28.0,2287.0,0.0,-0.01517881627193087,16.0,0.0,Mars,Zers Coflé,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Etha Alvasquez,0.0
47.0,0.0,2882.0,-0.015479696721267332,324.0,603.0,Europa,Arino Stment,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Steron Sloweber,0.0
44.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Kokrus Traie,0.0
18.0,163.0,0.0,-0.014303428587810658,0.0,0.0,Mars,Heales Traie,0.0
21.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Jarena Mayder,0.0
65.0,1004.0,0.0,-0.015361960893266108,47.0,22.0,Mars,Rail Prité,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Berta Barnolderg,0.0
27.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Solaron Ofracculy,0.0
16.0,641.0,0.0,-0.015479696721267332,118.0,814.0,Earth,Jimen Horndley,0.0
17.0,17.0,275.0,-0.015479696721267332,616.0,0.0,Earth,Melvia Dicksons,0.0
19.0,1237.0,0.0,-0.015479696721267332,0.0,7.0,Earth,Ela Hopperett,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Bettie Deckley,0.0
20.0,296.0,0.0,-0.015046908538707276,0.0,1.0,Earth,Mathy Davens,0.0
10.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Thery Briggston,0.0
6.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Belly Briggston,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Ivaney Englence,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Berta Barnolderg,0.0
4.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Tyle Briggston,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Tabus Sivent,0.0
27.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Pioss Lacke,0.0
54.0,2083.0,0.0,-0.015456803643600426,0.0,0.0,Mars,Turbix Lacke,0.0
24.0,18.0,25.0,-0.015479696721267332,0.0,1256.0,Mars,Weres Cola,0.0
47.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Cobix Cola,0.0
16.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Cocors Cola,0.0
59.0,4.0,10.0,-0.014233659208254376,0.0,0.0,Earth,Libers Dan,0.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Fes Cola,0.0
28.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Lychex Cread,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,809.0,Earth,Perryl Simpsonks,0.0
19.0,0.0,680.0,-0.015479696721267332,7.0,0.0,Earth,Julin Traverdy,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Vick Bartines,0.0
28.0,394.0,35.0,-0.015243134918709315,0.0,0.0,Mars,Serkex Deeke,0.0
13.0,730.0,0.0,-0.015041457805929442,0.0,0.0,Earth,Ernice Hurles,0.0
33.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Blat Bush,0.0
28.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Adria Hoppernardy,0.0
17.0,2109.0,0.0,-0.015479696721267332,0.0,41.0,Earth,Curtle Willynnedy,0.0
36.0,79.0,0.0,-0.014149717923475726,0.0,0.0,Mars,Docoos Floaf,1.0
29.0,1221.0,0.0,-0.014978229305706562,0.0,0.0,Mars,Wheals Floaf,1.0
18.0,0.0,0.0,-0.015479696721267332,470.0,340.0,Earth,Beula Bonder,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Berta Barnolderg,0.0
36.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Isoton Cylistrand,0.0
44.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Altairk Ranicood,0.0
21.0,733.0,8.0,-0.015337977669043636,0.0,61.0,Earth,Idave Edwartizman,0.0
20.0,270.0,1.0,-0.013160954997576557,0.0,181.0,Mars,Totax Berry,0.0
45.0,838.0,5.0,-0.015479696721267332,153.0,0.0,Earth,Gleney Hinglendez,0.0
28.0,0.0,76.0,-0.015479696721267332,5.0,909.0,Earth,Rhonya Sweene,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Racily Stannondez,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Fayel Gallard,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Beres Chene,0.0
19.0,787.0,2.0,-0.015457893790155993,0.0,0.0,Earth,Bethew Blange,0.0
27.0,0.0,0.0,-0.014790724098149056,53.0,7.0,Earth,Deanny Ryanga,0.0
26.0,0.0,0.0,-0.01547315584193393,2567.0,2273.0,Europa,Ranon Cassiding,0.0
29.0,921.0,0.0,-0.014790724098149056,705.0,1.0,Mars,Oss Sacke,0.0
18.0,113.0,0.0,-0.015479696721267332,117.0,817.0,Mars,Wings Backe,0.0
12.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Stenny Rochan,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Aleroy Rochan,0.0
2.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Tracia Rochan,0.0
16.0,0.0,642.0,-0.015401206169266515,0.0,3.0,Earth,Guadae Rochan,0.0
17.0,18.0,2.0,-0.015479696721267332,0.0,1020.0,Earth,Derry Bulliamoses,0.0
20.0,1864.0,0.0,-0.015254036384264985,0.0,0.0,Mars,Skies Erry,0.0
30.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Marf Holiabler,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Tonyn Mcleandez,0.0
31.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Kennie Rices,0.0
13.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Maryn Potthews,0.0
23.0,7.0,0.0,-0.014770011313593286,0.0,0.0,Earth,Dawne Englas,0.0
19.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Bonne Weberton,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Ros Goone,0.0
50.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Ritars Goone,0.0
43.0,0.0,4048.0,-0.015479696721267332,492.0,0.0,Europa,Halleth Preeldy,0.0
52.0,584.0,0.0,-0.015373952505377344,0.0,604.0,Mars,Naish Pure,0.0
24.0,1163.0,0.0,-0.015478606574711765,0.0,124.0,Mars,Per Chité,0.0
46.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Aard Backo,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Winonon Tionstious,0.0
53.0,176.0,1.0,-0.014560703174924442,8.0,0.0,Earth,Elindy Gardonadox,0.0
17.0,0.0,1453.0,-0.015460074083267127,1108.0,23.0,Earth,Ryany Nichaner,0.0
29.0,355.0,0.0,-0.014710053253037108,0.0,3.0,Earth,Regory Brownings,0.0
26.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Carona Burraymons,0.0
35.0,0.0,1220.0,-0.014219487303032007,34.0,105.0,Europa,Alphein Shantactal,0.0
51.0,0.0,3247.0,-0.015479696721267332,8.0,634.0,Europa,Hadlam Shantactal,0.0
20.0,0.0,755.0,-0.014716594132370508,116.0,31.0,Earth,Jandy River,0.0
19.0,8.0,1.0,-0.014811436882704828,0.0,10.0,Earth,Lorie River,0.0
59.0,3513.0,0.0,-0.015477516428156198,25.0,9.0,Mars,Harz Lake,0.0
23.0,60.0,0.0,-0.014448418079701054,0.0,0.0,Mars,Cor Lake,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Berta Barnolderg,0.0
21.0,170.0,0.0,-0.015411017488266617,385.0,554.0,Mars,Stisps Mille,0.0
25.0,0.0,0.0,-0.015479696721267332,1.0,1994.0,Earth,Danna Hayersents,0.0
23.0,1.0,4.0,-0.015479696721267332,636.0,3.0,Earth,Maril Hendrys,0.0
15.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Aude Avisnydes,0.0
20.0,686.0,0.0,-0.015479696721267332,25.0,0.0,Mars,Muew Spien,0.0
22.0,0.0,0.0,-0.014981499745373262,47.0,1504.0,Earth,Milly Fitzgerson,0.0
20.0,467.0,24.0,-0.015479696721267332,271.0,0.0,Earth,Briane Scotterkins,0.0
35.0,37.0,4.0,-0.015479696721267332,2690.0,1304.0,Europa,Navior Shming,0.0
41.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Shery Ballocks,0.0
18.0,467.0,941.0,-0.015479696721267332,0.0,0.0,Earth,Blanie Popez,0.0
40.0,0.0,0.0,-0.015383763824377445,375.0,55.0,Earth,Allara Merrelliss,0.0
25.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Aleys Ramad,0.0
31.0,103.0,9004.0,-0.015479696721267332,2.0,1.0,Europa,Auvan Geoconne,0.0
47.0,0.0,0.0,-0.015231143306598081,0.0,561.0,Earth,Fanne Hoodgers,0.0
29.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Anes Opie,0.0
26.0,0.0,0.0,-0.01546988540226723,21.0,505.0,Earth,Adanne Fisherry,0.0
18.0,693.0,0.0,-0.015478606574711765,0.0,0.0,Earth,Maril Fisherry,0.0
19.0,0.0,725.0,-0.015479696721267332,20.0,0.0,Earth,Agnesa Fisherry,0.0
50.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Melia Hurchez,0.0
26.0,0.0,1666.0,-0.015412107634822184,36.0,0.0,Earth,Berta Barnolderg,0.0
29.0,0.0,179.0,-0.014559613028368876,668.0,1.0,Earth,Gwenda Crayeson,0.0
14.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Robyna Crayeson,0.0
14.0,1.0,804.0,-0.015479696721267332,8.0,65.0,Earth,Melice Crayeson,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Arlie Polliamposs,0.0
34.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Rona Polliamposs,0.0
23.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Bellah Catbel,0.0
24.0,203.0,0.0,-0.01531181415171003,84.0,0.0,Earth,Estina Schmondez,0.0
39.0,0.0,282.0,-0.015443721884933623,19.0,0.0,Earth,Aude Hartz,0.0
22.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Regana Belley,0.0
23.0,1723.0,0.0,-0.015477516428156198,0.0,0.0,Earth,Kenny Haynardy,0.0
26.0,605.0,0.0,-0.01544154159182249,424.0,0.0,Earth,Fany Hickerson,0.0
28.0,0.0,2703.0,-0.015123218797596958,3048.0,50.0,Europa,Polar Roftfuling,0.0
42.0,0.0,194.0,-0.015479696721267332,2146.0,213.0,Europa,Antino Roftfuling,0.0
37.0,369.0,1166.0,-0.015478606574711765,284.0,1273.0,Europa,Proxima Wincer,0.0
45.0,0.0,595.0,-0.015479696721267332,19844.0,48.0,Europa,Hassias Dishearly,0.0
21.0,0.0,729.0,-0.01212858620945471,2.0,373.0,Earth,Adria Delez,0.0
42.0,129.0,0.0,-0.015464434669489395,580.0,0.0,Earth,Idace Rushing,0.0
20.0,49.0,0.0,-0.01439718119158941,6.0,0.0,Mars,Cus Tirt,0.0
61.0,9.0,695.0,-0.015479696721267332,1.0,0.0,Earth,Perryl Puckley,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Pos Blane,0.0
3.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Halesh Blane,0.0
18.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Flams Blane,0.0
44.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Berta Barnolderg,0.0
50.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Europa,Props Necous,0.0
18.0,889.0,57.0,-0.015479696721267332,0.0,0.0,Mars,Wase Conca,0.0
0.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Mars,Tot Conca,0.0
58.0,0.0,14.0,-0.015479696721267332,871.0,0.0,Earth,Morrie Perkinson,0.0
50.0,676.0,78.0,-0.015479696721267332,55.0,0.0,Earth,Jacki Brooker,0.0
43.0,0.0,573.0,-0.015479696721267332,10.0,154.0,Earth,Justie Batthewitt,0.0
21.0,0.0,2914.0,-0.015479696721267332,625.0,1986.0,Earth,Lulard Camerrison,0.0
30.0,1.0,627.0,-0.015479696721267332,0.0,0.0,Earth,Gerek Youngrayes,0.0
20.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Maurie Roachez,0.0
24.0,0.0,805.0,-0.015454623350489293,0.0,0.0,Earth,Jerrye Mirantant,0.0
24.0,0.0,0.0,-0.015466614962600529,161.0,735.0,Earth,Elara Acobsond,0.0
37.0,0.0,0.0,-0.015479696721267332,0.0,0.0,Earth,Kenda Acobsond,0.0
21.0,0.0,0.0,-0.015479696721267332,639.0,3.0,Earth,Enrie Acobsond,0.0
